n_params,rows,cols,sqnr_db,nmse,max_abs_err,rms_weight,kurtosis,block_kurtosis,block_crest,code_entropy,code_entropy_ratio,scale_entropy,scale_span,zero_rate,top_level_rate,sat_rate,sat_block_rate,n_blocks,bits_per_value,bytes_bf16,bytes_mx,model,tensor,fmt,role,layer,dtype
24903680,2560,9728,30.19287852107171,0.0009565598494690032,0.05078125,0.022831433208379652,3.6825680724631744,2.975594932154605,2.4211298892372533,6.5343223786619244,0.8167902973327406,0.9784507682059397,6,5.139802631578947e-06,0.01302538420024671,0.008990317896792763,0.2357164884868421,778240,8.25,49807360,25681920,Qwen3-4B,model.layers.11.mlp.down_proj.weight,mxfp8,down_proj,11,bfloat16
24903680,9728,2560,18.64369160947041,0.013665667165740672,0.111328125,0.026063888672175812,3.5706340749948544,2.8599922983269943,2.379454281455592,3.8612061645391913,0.9653015411347978,1.0699340115978695,6,0.08488982351202713,0.0647962068256579,0.028146081221731085,0.4527022512335526,778240,4.25,49807360,13230080,Qwen3-4B,model.layers.11.mlp.gate_proj.weight,mxfp4,gate_proj,11,bfloat16
24903680,9728,2560,30.322801726907525,0.0009283672838949419,0.048828125,0.026063888672175812,3.5706340749948544,2.8599922983269943,2.379454281455592,6.528939872683736,0.816117484085467,1.0699340115978695,6,6.304289165296053e-06,0.013603250603926809,0.009502009341591284,0.2272203947368421,778240,8.25,49807360,25681920,Qwen3-4B,model.layers.11.mlp.gate_proj.weight,mxfp8,gate_proj,11,bfloat16
24903680,9728,2560,18.628429747019947,0.013713775174286458,0.12109375,0.023059393297222282,3.3858514675708,2.8814749466745475,2.386765530234889,3.8648593712804655,0.9662148428201164,0.8768721371399263,6,0.08339534558747944,0.06556472778320313,0.027227582429584705,0.5037173622532894,778240,4.25,49807360,13230080,Qwen3-4B,model.layers.11.mlp.up_proj.weight,mxfp4,up_proj,11,bfloat16
24903680,9728,2560,30.250523406858875,0.0009439471059794246,0.041015625,0.023059393297222282,3.3858514675708,2.8814749466745475,2.386765530234889,6.51988711287093,0.8149858891088663,0.8768721371399263,6,5.541349712171053e-06,0.012582156532689145,0.008664221512643915,0.22473915501644737,778240,8.25,49807360,25681920,Qwen3-4B,model.layers.11.mlp.up_proj.weight,mxfp8,up_proj,11,bfloat16
2621440,1024,2560,18.62805480814728,0.0137149591749079,0.0625,0.023340760695828734,6.083425901850783,2.920280647277832,2.3988534927368166,3.8552879494590733,0.9638219873647683,1.2502812453048977,5,0.08651885986328126,0.06032562255859375,0.025037384033203124,0.45006103515625,81920,4.25,5242880,1392640,Qwen3-4B,model.layers.11.self_attn.k_proj.weight,mxfp4,k_proj,11,bfloat16
2621440,1024,2560,30.34708476870489,0.0009231909174053147,0.0302734375,0.023340760695828734,6.083425901850783,2.920280647277832,2.3988534927368166,6.529888317845785,0.8162360397307231,1.2502812453048977,5,5.7220458984375e-06,0.01170501708984375,0.008112335205078125,0.20123291015625,81920,8.25,5242880,2703360,Qwen3-4B,model.layers.11.self_attn.k_proj.weight,mxfp8,k_proj,11,bfloat16
10485760,2560,4096,18.660537460673904,0.013612762074491745,0.0625,0.0232700925691765,3.731573677147516,2.854425239562988,2.3777618408203125,3.860930835034694,0.9652327087586735,1.177223141555862,6,0.08385047912597657,0.063360595703125,0.026761722564697266,0.4600860595703125,327680,4.25,20971520,5570560,Qwen3-4B,model.layers.11.self_attn.o_proj.weight,mxfp4,o_proj,11,bfloat16
10485760,2560,4096,30.32315030930668,0.000928292772354566,0.029296875,0.0232700925691765,3.731573677147516,2.854425239562988,2.3777618408203125,6.520696089463671,0.8150870111829589,1.177223141555862,6,3.814697265625e-06,0.012639331817626952,0.008774185180664062,0.214837646484375,327680,8.25,20971520,10813440,Qwen3-4B,model.layers.11.self_attn.o_proj.weight,mxfp8,o_proj,11,bfloat16
10485760,4096,2560,18.62565824066866,0.013722529590183791,0.060546875,0.022978006730967865,4.414839663480541,2.950754928588867,2.4098968505859375,3.854913525734803,0.9637283814337008,1.1846705966055293,5,0.08644380569458007,0.06058826446533203,0.025398826599121092,0.4528289794921875,327680,4.25,20971520,5570560,Qwen3-4B,model.layers.11.self_attn.q_proj.weight,mxfp4,q_proj,11,bfloat16
